cleaned_text,text_length
老师还有产假和生育补贴，已经算是比大部分孕妇情况好了，我同事刚刚生完孩子，生孩子前不说好看，还是脸上有股少年气，生完就怎么说，就突然老了五岁（可能保守了点）皮肤也越来越差了,86
我以前很胖 都长了不少肥胖纹 如果以后选择生育估计还会有妊娠纹 烦哦 而且我母亲没有 我易长 也不是遗传,52
其实 现在网络上这些怀孕 妊娠纹长斑长胖之类的对于我的认知来说都是小打小闹 我妈妈怀二胎生我妹妹的时候大出血 全身的血换了两遍 切掉了子宫 那年我六岁 我爷爷把我聪学校带走去医院看我妈妈最后一眼 我永远记得我妈妈戴着氧气罩在病床上躺着那一幕 生育对我来说是夺走生命一样慎重 不是恐惧不是可怕 是慎重 老天有眼 我妈妈活了 以后岁月里我都有妈妈了,172
也不一定长，我妈生二胎就没长斑，但是受了很多别的罪。生育老遭罪了,32
爱情不能当饭吃，你以为你爱他，结婚生孩子后全变了，现实中有几个不是因为爱而结婚，因为一地鸡毛而离婚，结婚最重要的就是经济，怀孕怎么养胎，是去月子中心还是找月嫂，还是双方父母来带孩子，扯清楚这些，比什么爱不爱的清楚多了，怎么做永远最重要，你那么爱他要是发现生孩子后不如你预期，那岂不是很失望？,145
我堂姐生一胎（女儿）的时候没长斑，然后也一直很瘦。隔了好几年生的二胎双胞胎女儿，然后就长了很多斑，完了身材还走样了，感觉整个人突然老了10岁,70
但是如果，我没那么爱他，我是不会想生孩子的，当然经济基础也是特别重要的，特别是最近看我姐姐筹备婚礼，钱真的很重要，婚礼、怀孕期间、生产、月子、孩子后续的教育医疗，这些都很重要。所以，我是希望能够找到我愿意和他共度一生，愿意共同孕育一个生命，同时，我们两个也会为了我们的未来，努力挣钱，提高抗风险的能力。,151
那绝对不是怀孕的原因 其中有很多呀 对吧 比如自己不想生孩子 但是‘被迫’生孩子了 她有没有怨气 她会不会憎恨他人 再加上生孩子这个过程 要修养 要养生 补气补血的 她有没有做好 休息的时候有没有休息好 再加上一些情绪和心态 有没有不让自己难受 本来教师这个行业要承担的就多的 这也有压力的呀,146
其他的我都不反对，单纯提出一个事实女性的生育年龄是有限制的，越往后生孩子越危险，所以如果你未来有生育的打算的话还是在条件允许的范围内还是尽量早一点生育，要不然一方面伤自己身体，一方面也很在生育的时候遇到危险，你的人类幼崽也可能面临一些问题。,120
我17，感觉周围的人还是对婚姻生育有比较清晰的认知的，可能是教育水平问题？,37
但事实就是好多年轻姑娘很吃这套，中国这种环境下很多女孩的原生家庭都不好，一个男的就算再怎么不行，离婚带孩子年纪大没本事，只要立一个深情负责的好爸爸人设，就能骗到小姑娘给他孩子当后妈。,91
觉得幸福就好好过呗，我劝别的姑娘留神又没逼她离婚,24
没错，要记住没有人会无私的爱你，你只能爱你自己，要自己经济独立不依靠任何人，就算结婚了也不要当家庭主妇全职太太，结婚前就和老公商量好家务一人一替，生孩子必须两个人一起管，丧偶式婚姻不行，不想生孩子也要和对方说清楚，如果不同意就分手，别耽误自己和对方，一定要懂得自爱,132
男人都更了解男人，我哥哥都告诉我说不要着急结婚，恋爱至少一年多才能完全了解一个人哪怕晚婚晚育到三十多，不比你着急结婚受了伤离婚带两娃好过？,69
这个道理大家都懂，但是也没办法，我现在27才开始谈，早早结婚生孩子我又不敢，但是结婚晚了到30多生又会面临你说的问题，所以人真的很矛盾如果所嫁非人再离婚，我还是选择晚婚吧,85
冷知识：对孕母来说，20岁生育比40岁生育风险大，死亡率更高。,31
我又不是叫人早育……我是说决定晚婚晚育的情况下，有生育意向的在有条件的情况下还是在自己认定的范畴内早点生育,53
对，彩礼钱最好的用处就是作为女性生育保障，然而现实生活中男方彩礼和女方嫁妆基本都填补给了小家做启动资金，女方生育期间还是没有物质保障。单提彩礼不谈嫁妆就是毒坏毒坏,81
奇怪诶，为什么真的有人钱都不想花就想娶一个为你生育，照看孩子和这个家，补贴家庭的女人？ 评价是如果做梦就好了，如果梦不会醒就好了,64
其实也不是不能共情，绝大多数说生育很简单带娃很轻松的男性都知道真相的，就是怕说出来自己要在经济上和生活上承担更多责任罢了,60
我觉得根本原因就是没有意识到这是自己的孩子，说白了可能就是当父亲太简单了，你可以说男方经济压力大了或者如何，但这都不是主要原因。女方是十月怀胎，孩子经历什么在肚子里怎么动都是一点一点感受过来的，在那时就有了母爱。但是男方接触孩子的时间少很多。导致很多有孩子的家庭一个通病就是，大家一天下来都很累，孩子随时会闹起来，到底是你去照顾还是我去照顾，长期下来就有了怨气，归根结底就是没把这个孩子当是自己的，就感觉这次我照顾了我麻烦了你倒是睡香了，都觉得是帮“别人”看的孩子，而没有意识到这个孩子对于两个人来说都是有一份责任的，这是共同的结晶，而不是相互的累赘……只能说这都是需要很强大的爱来维持的吧，现在这个社会对爱的需求越大，但感情又难得可贵,318
好好啊 恭喜你！！！ 我大概是因为小学父母离婚的时候 我爸当着我的面说了一句让我自求多福 然后后续有一些杂七杂八的事情吧 所以我可能对父亲这个角色有点偏见吧,78
我妈就离婚了，非常认同你的话，女方特别亏，所以第一不要早结婚，识人不清，第二，要自己强大经济独立！第三，我听过啥时候可以确定能结婚了的一个问题“当你觉得你可以离婚的时候”，就是你自己足够强大到现在结了以后可以离婚的地步，那么就可以结了。,118
上面有一层楼中楼迷惑发言说男的付出更多，还说离婚的时候别拿男的财产,33
其实原生家庭的支持挺重要的，当然你可以自己获得足够多的资本，但在那之前，有父母撑腰还是更有底气的,48
女方付出多我觉得没什么问题，主要是付出多还失去主体地位，冠姓权不是自己的，生育了也不会说你能干，反而是“男人才是家庭的中流砥柱”,64
小时候没关注过自己身体情况，后来发现自己身上有生长纹，特别丑，真的很难受，很羡慕那些没有生长纹，皮肤光滑的人。所以我真的不敢想象自己生育后有了妊娠纹该多么痛苦。,80
小时候没关注过自己身体情况，后来发现自己身上有生长纹，特别丑，真的很难受，很羡慕那些没有生长纹，皮肤光滑的人。所以我真的不敢想象自己生育后有了妊娠纹该多么痛苦。,80
小时候没关注过自己身体情况，后来发现自己身上有生长纹，特别丑，真的很难受，很羡慕那些没有生长纹，皮肤光滑的人。所以我真的不敢想象自己生育后有了妊娠纹该多么痛苦。,80
小时候没关注过自己身体情况，后来发现自己身上有生长纹，特别丑，真的很难受，很羡慕那些没有生长纹，皮肤光滑的人。所以我真的不敢想象自己生育后有了妊娠纹该多么痛苦。,80
小时候没关注过自己身体情况，后来发现自己身上有生长纹，特别丑，真的很难受，很羡慕那些没有生长纹，皮肤光滑的人。所以我真的不敢想象自己生育后有了妊娠纹该多么痛苦。,80
小时候没关注过自己身体情况，后来发现自己身上有生长纹，特别丑，真的很难受，很羡慕那些没有生长纹，皮肤光滑的人。所以我真的不敢想象自己生育后有了妊娠纹该多么痛苦。,80
小时候没关注过自己身体情况，后来发现自己身上有生长纹，特别丑，真的很难受，很羡慕那些没有生长纹，皮肤光滑的人。所以我真的不敢想象自己生育后有了妊娠纹该多么痛苦。,80
